reference_dossier;age;taux_presence_pct;heures_lms_total;retards_rendus;nb_devoirs_total;nb_devoirs_rendus;messages_forum;nb_ue_total;motivation;satisfaction;sentiment_appartenance;mention_bac;filiere;bac_type
COH2027-3992;17;60,1 %;42,6;6;9;6;5;7;2;2;3;Assez bien;Informatique;Technologique
COH2027-3993;17;62,8 %;27,6;7;11;10;4;5;2;3;1;Passable;Gestion;Général
COH2027-3994;17;64,6 %;31,4;8;12;10;4;6;4;1;3;Passable;Informatique;Général
COH2027-3995;19;65,2 %;28,4;3;12;12;9;6;4;4;3;Assez bien;Informatique;Technologique
COH2027-3996;18;49,5 %;25,4;7;11;7;1;6;1;2;1;Très bien;Biologie;Technologique
COH2027-3997;22;43,4 %;11,7;7;9;7;3;6;2;1;1;Bien;Informatique;Général
COH2027-3998;19;44,7 %;28,2;6;11;9;8;6;1;2;2;Passable;Biologie;Technologique
COH2027-3999;20;29,5 %;2,1;7;10;7;0;7;1;1;1;Passable;Droit;Général
COH2027-4000;22;66,9 %;48,9;5;8;7;9;5;3;3;3;Assez bien;Informatique;Général
COH2027-4001;19;51,6 %;38,4;6;8;8;7;6;4;4;4;Assez bien;Informatique;Général
COH2027-4002;20;58,5 %;21,1;6;8;6;6;6;1;2;1;Passable;Informatique;Général
COH2027-4003;18;45,8 %;37,6;5;13;9;4;6;2;1;;Très bien;Informatique;Général
COH2027-4004;18;57,4 %;8,4;9;13;9;2;7;2;2;3;Passable;Informatique;Général
COH2027-4005;21;61,2 %;23,9;7;8;7;3;5;3;3;2;Assez bien;Informatique;Général
COH2027-4006;17;64,5 %;21,1;10;12;10;1;5;1;3;1;Assez bien;Lettres;Technologique
COH2027-4007;18;35,7 %;23,0;7;13;7;2;6;1;2;3;Assez bien;Informatique;Général
COH2027-4008;17;79,0 %;40,8;7;9;8;5;6;3;1;3;Bien;Informatique;Général
COH2027-4009;19;48,0 %;5,2;9;13;9;0;5;1;1;1;Bien;Psychologie;Technologique
COH2027-4010;21;63,4 %;11,4;6;10;9;3;6;2;4;1;Très bien;Informatique;Général
COH2027-4011;18;64,2 %;4,3;7;10;7;1;7;2;2;2;Assez bien;Psychologie;Général
COH2027-4012;20;79,3 %;48,3;4;9;9;6;7;4;3;4;Bien;Informatique;Technologique
COH2027-4013;25;60,3 %;35,0;5;13;11;2;7;4;2;1;Passable;STAPS;Général
COH2027-4014;22;64,5 %;34,0;9;13;11;0;6;2;3;1;Très bien;Mathématiques;Professionnel
COH2027-4015;19;49,9 %;30,1;9;13;10;5;7;2;2;4;Assez bien;Informatique;Général
COH2027-4016;18;59,2 %;2,1;6;9;6;0;7;1;1;1;Bien;Informatique;Général
COH2027-4017;18;45,8 %;8,2;8;11;8;0;6;1;3;1;Assez bien;Gestion;Professionnel
COH2027-4018;19;47,7 %;4,4;8;10;8;1;5;2;1;1;Bien;Informatique;Technologique
COH2027-4019;20;42,5 %;1,9;8;10;8;0;5;1;2;4;Assez bien;Informatique;Général
COH2027-4020;23;53,7 %;20,6;7;10;7;0;6;2;2;1;Passable;Biologie;Technologique
COH2027-4021;20;50,4 %;17,1;7;9;7;0;5;1;2;1;Passable;Informatique;Général
COH2027-4022;17;74,6 %;21,6;4;12;11;4;5;3;2;3;Assez bien;Informatique;Technologique
COH2027-4023;19;71,9 %;14,6;5;9;9;2;6;3;1;1;Assez bien;Informatique;Général
COH2027-4024;24;60,4 %;2,8;7;10;7;0;6;2;1;1;Passable;Informatique;Professionnel
COH2027-4025;19;67,8 %;33,2;3;8;8;7;5;4;4;2;Très bien;Mathématiques;Technologique
COH2027-4026;22;63,7 %;27,6;7;12;9;0;6;1;3;1;Assez bien;Mathématiques;Professionnel
COH2027-4027;17;38,1 %;1,4;6;12;9;0;7;1;3;1;Assez bien;Mathématiques;Général
COH2027-4028;20;42,2 %;23,0;5;10;9;4;7;1;;1;Passable;Informatique;Technologique
COH2027-4029;18;44,6 %;11,4;6;9;7;2;5;4;1;4;Passable;Mathématiques;Technologique
COH2027-4030;18;66,1 %;27,0;5;8;5;6;6;1;3;1;Passable;Informatique;Professionnel
COH2027-4031;18;50,5 %;9,3;4;10;10;2;6;3;2;3;Assez bien;Psychologie;Général
COH2027-4032;23;25,6 %;0,0;7;13;7;0;5;1;1;1;Assez bien;Informatique;Général
COH2027-4033;20;39,5 %;8,2;9;13;9;0;6;2;1;1;Bien;Psychologie;Général
COH2027-4034;19;52,2 %;11,4;8;12;10;0;7;1;1;2;Bien;STAPS;Général
COH2027-4035;19;63,2 %;9,7;5;8;5;0;7;2;2;1;Assez bien;Mathématiques;Général
COH2027-4036;22;60,6 %;10,6;8;12;8;1;6;3;3;1;Passable;Informatique;Général
COH2027-4037;23;67,7 %;32,1;4;11;11;4;5;3;;4;Bien;Lettres;Général
COH2027-4038;20;71,8 %;8,4;5;11;11;3;7;3;;2;Assez bien;Informatique;Général
COH2027-4039;19;51,8 %;20,6;6;10;9;2;7;2;1;;Passable;STAPS;Professionnel
COH2027-4040;21;57,4 %;16,2;3;9;8;10;6;4;4;2;Assez bien;STAPS;Général
COH2027-4041;24;53,5 %;24,6;8;9;8;2;7;2;1;3;Très bien;Gestion;Général
COH2027-4042;22;50,1 %;12,8;9;11;9;1;6;1;3;1;Bien;Informatique;Général
COH2027-4043;23;40,4 %;23,1;7;10;7;1;5;1;1;2;Passable;Droit;Professionnel
COH2027-4044;18;50,0 %;34,4;7;8;7;7;5;3;2;4;Assez bien;Informatique;Technologique
COH2027-4045;20;46,1 %;8,6;7;10;7;3;6;1;1;1;Bien;Informatique;Général
COH2027-4046;20;59,5 %;17,1;8;12;10;3;6;1;2;1;Passable;STAPS;Professionnel
COH2027-4047;19;64,8 %;22,5;8;8;8;2;6;3;2;4;Assez bien;Informatique;Général
COH2027-4048;19;59,1 %;14,3;6;9;6;2;7;1;3;1;Passable;Informatique;Général
COH2027-4049;22;77,0 %;43,9;8;10;8;5;6;4;3;2;Passable;Informatique;Général
COH2027-4050;21;59,1 %;39,5;4;11;11;2;6;3;4;2;Assez bien;Informatique;Technologique
COH2027-4051;19;52,6 %;19,0;6;11;9;3;6;;1;1;Bien;Biologie;Général
COH2027-4052;18;50,5 %;3,0;7;12;7;0;6;1;2;1;Bien;Informatique;Professionnel
COH2027-4053;21;43,8 %;21,6;6;10;6;1;6;1;1;3;Assez bien;Biologie;Technologique
COH2027-4054;18;45,1 %;12,1;6;10;6;1;5;3;3;2;Passable;Informatique;Général
COH2027-4055;20;49,2 %;35,8;7;10;7;2;7;2;1;2;Passable;Informatique;Technologique
COH2027-4056;19;59,3 %;16,7;8;12;11;0;7;3;2;1;Passable;Informatique;Général
COH2027-4057;22;63,6 %;53,0;5;13;10;4;6;3;2;2;Assez bien;Informatique;Professionnel
COH2027-4058;22;61,8 %;10,6;6;10;9;1;5;4;1;3;Bien;Informatique;Général
COH2027-4059;18;52,6 %;5,2;8;13;8;0;6;1;3;3;Passable;Informatique;Technologique
COH2027-4060;20;36,9 %;0,9;8;11;8;0;7;1;2;1;Assez bien;Informatique;Général
COH2027-4061;19;79,3 %;33,8;3;13;13;8;6;4;;4;Passable;Droit;Général
COH2027-4062;18;55,8 %;26,1;5;12;11;0;6;3;2;2;Passable;Psychologie;Général
COH2027-4063;17;58,6 %;27,9;6;12;7;3;7;4;3;2;Très bien;Informatique;Technologique
COH2027-4064;17;50,7 %;56,5;6;12;9;3;7;2;2;1;Passable;Informatique;Technologique
COH2027-4065;19;51,2 %;13,3;5;8;5;1;6;1;1;1;Passable;Informatique;Général
COH2027-4066;19;62,9 %;13,3;6;10;9;0;6;2;2;3;Passable;Informatique;Professionnel
COH2027-4067;19;44,3 %;24,4;7;13;10;2;6;1;2;1;Assez bien;Psychologie;Technologique
COH2027-4068;20;48,6 %;36,1;5;9;7;2;5;3;3;2;Assez bien;Informatique;Général
COH2027-4069;20;60,1 %;21,4;6;12;10;2;6;3;4;2;Assez bien;STAPS;Technologique
COH2027-4070;20;65,7 %;21,9;4;9;9;2;6;4;3;1;Assez bien;Informatique;Général
COH2027-4071;20;49,4 %;19,9;4;10;8;3;6;3;4;2;Bien;Droit;Technologique
COH2027-4072;24;48,9 %;12,5;6;8;6;2;5;2;2;2;Assez bien;Informatique;Général
COH2027-4073;20;26,5 %;0,0;4;8;4;0;5;1;1;1;Passable;Droit;Professionnel
COH2027-4074;21;64,5 %;20,1;3;12;10;4;6;4;4;3;Assez bien;Informatique;Général
COH2027-4075;20;50,9 %;17,4;7;8;7;2;6;2;;2;Assez bien;Psychologie;Général
COH2027-4076;17;65,7 %;14,2;8;9;8;2;6;2;4;1;Bien;Informatique;Général
COH2027-4077;23;70,0 %;23,8;4;9;8;11;7;3;2;2;Assez bien;Psychologie;Général
COH2027-4078;19;49,8 %;12,2;5;8;8;3;6;3;1;3;Bien;Informatique;Général
COH2027-4079;24;61,5 %;17,4;7;13;12;2;6;1;2;1;Passable;Droit;Général
COH2027-4080;22;50,4 %;8,0;7;10;7;0;5;1;3;1;Assez bien;Biologie;Général
COH2027-4081;18;49,7 %;17,4;8;10;8;4;6;2;3;2;;Informatique;Général
COH2027-4082;20;57,3 %;23,9;6;8;6;3;6;1;3;2;Bien;Lettres;Général
COH2027-4083;20;54,0 %;29,9;5;10;9;3;6;1;2;3;Assez bien;Droit;Technologique
COH2027-4084;22;42,7 %;17,4;6;10;7;2;6;1;1;2;Passable;Informatique;Professionnel
COH2027-4085;18;51,5 %;14,8;5;11;9;4;7;2;2;1;Passable;Informatique;Professionnel
COH2027-4086;23;57,8 %;15,2;8;13;10;0;5;3;3;2;Passable;Biologie;Général
COH2027-4087;22;51,4 %;18,6;8;13;12;5;6;3;2;1;Assez bien;Psychologie;Général
COH2027-4088;20;79,4 %;44,5;4;10;10;9;6;4;4;3;Passable;Informatique;Professionnel
COH2027-4089;21;67,3 %;13,8;6;8;7;6;7;3;4;1;Assez bien;Informatique;Technologique
COH2027-4090;22;77,4 %;40,8;5;10;10;9;5;;4;4;Passable;STAPS;Technologique
COH2027-4091;18;55,8 %;9,1;9;10;10;2;6;2;2;1;Bien;Informatique;Général
COH2027-4092;22;54,2 %;29,1;6;13;11;6;5;1;;3;Passable;Gestion;Général
COH2027-4093;20;66,9 %;29,2;4;12;11;9;5;1;3;2;Passable;Informatique;Professionnel
COH2027-4094;21;73,6 %;31,1;5;12;10;7;7;3;3;1;Très bien;Informatique;Général
COH2027-4095;20;53,6 %;27,1;8;10;8;4;7;;;2;Passable;Informatique;Général
COH2027-4096;18;63,0 %;10,2;9;13;10;0;6;;2;2;Assez bien;Informatique;Général
COH2027-4097;23;64,9 %;25,3;9;11;10;1;6;3;1;1;Passable;Informatique;Général
COH2027-4098;19;66,4 %;16,6;6;11;11;6;6;2;3;;Passable;Informatique;Général
COH2027-4099;19;54,0 %;13,8;8;10;10;3;6;3;3;2;Très bien;Informatique;Technologique
COH2027-4100;18;51,0 %;25,9;8;10;8;1;5;1;2;2;Assez bien;Informatique;Professionnel
COH2027-4101;17;67,3 %;34,2;5;8;8;11;6;3;2;4;Passable;Biologie;Général
COH2027-4102;18;64,1 %;21,9;6;13;10;3;7;4;4;;Passable;Psychologie;Général
COH2027-4103;20;65,4 %;26,1;6;13;11;0;5;3;3;2;Bien;Psychologie;Général
COH2027-4104;24;58,7 %;30,9;7;10;10;3;5;3;3;1;Passable;Psychologie;Technologique
COH2027-4105;19;76,1 %;19,1;5;12;12;4;5;4;4;3;Passable;Informatique;Technologique
COH2027-4106;18;56,0 %;27,9;3;8;6;1;6;1;2;;Passable;Informatique;Général
COH2027-4107;18;59,2 %;17,2;4;8;7;3;7;2;3;1;Passable;Mathématiques;Professionnel
COH2027-4108;22;35,4 %;0,1;2;11;2;1;6;1;2;1;Passable;Psychologie;Général
COH2027-4109;18;25,8 %;0,0;3;9;3;0;6;1;1;1;Bien;Gestion;Général
COH2027-4110;22;50,4 %;8,0;7;10;7;0;5;1;3;1;Assez bien;Biologie;Général
COH2027-4111;20;72,4 %;22,0;4;13;13;3;6;2;4;3;Assez bien;Informatique;Général
COH2027-4112;21;67,3 %;10,8;4;9;9;5;7;3;2;1;Bien;Informatique;Technologique
COH2027-4113;19;50,1 %;8,7;9;13;10;0;7;1;1;1;Passable;STAPS;Général
COH2027-4114;18;64,9 %;12,8;6;11;9;5;5;3;2;2;Assez bien;Psychologie;Général
COH2027-4115;20;58,9 %;32,0;8;11;11;8;5;3;3;;Assez bien;Informatique;Général
COH2027-4116;19;28,4 %;0,0;6;10;6;0;6;1;1;1;Bien;STAPS;Technologique
COH2027-4117;19;73,7 %;52,6;3;10;9;5;5;4;;4;Assez bien;Informatique;Général
COH2027-4118;21;69,9 %;37,5;4;9;9;7;5;4;2;4;Passable;Informatique;Général
COH2027-4119;19;64,5 %;21,6;6;9;7;0;5;2;4;1;Assez bien;Informatique;Général
COH2027-4120;21;41,4 %;1,9;6;10;6;0;5;2;1;1;Très bien;Informatique;Général
COH2027-4121;20;49,2 %;35,8;7;10;7;2;7;2;1;2;Passable;Gestion;Technologique
COH2027-4122;21;63,2 %;11,0;6;10;7;2;6;3;2;;Bien;Gestion;Technologique
COH2027-4123;18;56,2 %;44,2;7;13;13;6;6;2;2;3;;Informatique;Général
COH2027-4124;17;69,4 %;49,6;4;9;8;6;6;3;1;4;Assez bien;Biologie;Général
COH2027-4125;22;51,0 %;11,4;6;8;6;2;6;4;1;3;Passable;Informatique;Général
COH2027-4126;19;49,8 %;12,2;5;8;8;3;6;3;1;3;Bien;Mathématiques;Général
COH2027-4127;19;59,3 %;17,8;7;11;10;1;5;3;4;1;Assez bien;Informatique;Général
COH2027-4128;17;77,1 %;21,3;3;9;9;5;5;4;2;4;Bien;Informatique;Général
COH2027-4129;20;52,3 %;20,6;8;12;8;2;7;3;2;2;Passable;Mathématiques;Professionnel
COH2027-4130;17;39,1 %;10,3;5;8;6;1;6;1;1;1;Passable;Biologie;Général
COH2027-4131;17;53,3 %;15,6;10;13;12;3;7;3;2;1;Très bien;Gestion;Général
COH2027-4132;18;54,7 %;15,4;9;12;10;5;6;4;3;4;Bien;Mathématiques;Général
COH2027-4133;25;50,7 %;32,2;7;13;10;0;5;;2;1;Bien;Mathématiques;Général
COH2027-4134;18;71,5 %;22,9;4;8;8;3;6;1;3;2;Assez bien;Informatique;Général
COH2027-4135;19;47,1 %;11,8;5;12;5;0;6;1;2;2;Passable;Informatique;Technologique
COH2027-4136;21;57,2 %;25,4;7;12;10;4;5;3;1;3;Passable;Gestion;Général
COH2027-4137;21;41,6 %;4,0;8;13;10;1;7;1;;3;Bien;Psychologie;Général
COH2027-4138;20;55,3 %;10,9;6;9;8;3;5;1;;1;Bien;Psychologie;Général
COH2027-4139;19;73,2 %;24,1;6;13;13;4;6;4;;3;Passable;Informatique;Général
COH2027-4140;18;48,4 %;19,2;6;13;11;6;5;2;3;1;Bien;STAPS;Technologique
COH2027-4141;19;41,9 %;15,8;6;12;8;1;6;2;1;1;Assez bien;Informatique;Technologique
COH2027-4142;19;59,3 %;62,4;7;8;7;5;6;3;3;3;Passable;Droit;Général
COH2027-4143;19;48,7 %;23,1;9;11;9;5;6;3;;3;Passable;Informatique;Général
COH2027-4144;21;38,4 %;3,4;7;12;7;0;7;1;1;1;;STAPS;Général
COH2027-4145;20;33,8 %;3,8;7;12;7;0;5;1;2;1;Bien;Informatique;Général
COH2027-4146;21;32,5 %;1,8;8;12;8;0;5;1;1;1;Assez bien;STAPS;Général
COH2027-4147;22;58,1 %;8,1;6;9;6;4;6;2;2;2;Assez bien;Gestion;Général
COH2027-4148;21;61,1 %;26,7;7;9;7;2;6;2;1;3;Passable;Informatique;Technologique
COH2027-4149;17;57,4 %;19,8;6;8;6;3;5;1;1;2;Passable;Informatique;Professionnel
COH2027-4150;20;65,7 %;21,9;4;9;9;2;6;4;3;1;Assez bien;Informatique;Général
COH2027-4151;20;55,0 %;17,4;7;9;7;3;6;2;1;;Assez bien;Informatique;Général
COH2027-4152;20;76,5 %;42,7;6;11;9;6;5;3;3;2;Très bien;Mathématiques;Technologique
COH2027-4153;20;37,7 %;14,5;7;11;9;0;7;1;2;1;Assez bien;Informatique;Général
COH2027-4154;17;67,5 %;22,1;6;11;9;3;5;3;;3;Passable;Informatique;Général
COH2027-4155;19;67,1 %;39,7;6;9;8;2;5;3;2;2;Assez bien;Gestion;Général
COH2027-4156;19;72,4 %;19,1;4;10;10;4;6;4;3;1;Assez bien;Informatique;Général
COH2027-4157;19;48,1 %;17,6;7;9;7;1;5;1;2;1;Passable;Mathématiques;Technologique
COH2027-4158;19;64,7 %;16,4;8;13;13;2;5;3;4;3;;Gestion;Général
COH2027-4159;22;48,8 %;17,2;6;11;9;6;7;3;1;1;Assez bien;Informatique;Technologique
COH2027-4160;21;54,8 %;21,8;4;9;6;4;5;3;3;4;Passable;Psychologie;Professionnel
COH2027-4161;19;75,6 %;51,7;4;13;13;6;6;4;2;2;Assez bien;Informatique;Général
COH2027-4162;19;14,8 %;0,0;5;12;5;0;7;1;3;1;Assez bien;Droit;Général
COH2027-4163;21;53,2 %;22,2;6;9;6;4;7;4;2;3;Assez bien;Gestion;Technologique
COH2027-4164;20;72,7 %;32,7;7;9;7;4;7;2;2;1;Bien;STAPS;Général
COH2027-4165;21;55,9 %;23,1;6;11;9;5;6;2;2;1;Bien;Informatique;Général
COH2027-4166;21;40,3 %;3,2;7;11;9;0;6;1;1;1;Bien;Informatique;Général
COH2027-4167;19;71,4 %;15,8;8;9;9;3;6;3;;2;Assez bien;Biologie;Général
COH2027-4168;22;63,6 %;53,0;5;13;10;4;6;3;2;2;Assez bien;Informatique;Professionnel
COH2027-4169;19;69,2 %;21,3;6;10;8;2;5;2;3;4;Très bien;Informatique;Général
COH2027-4170;19;64,3 %;30,1;7;8;7;1;5;1;3;2;Bien;Psychologie;Technologique
COH2027-4171;22;60,7 %;6,2;5;9;7;4;5;2;4;3;Passable;Informatique;Général
COH2027-4172;21;79,2 %;34,5;4;9;9;4;5;;4;4;Passable;Biologie;Général
COH2027-4173;21;70,2 %;32,1;6;8;6;6;6;3;2;2;Assez bien;STAPS;Technologique
COH2027-4174;18;77,5 %;43,5;4;12;11;4;5;4;;4;Assez bien;Informatique;Général
COH2027-4175;20;45,7 %;18,3;6;8;6;4;6;3;3;2;Passable;Gestion;Professionnel
COH2027-4176;20;78,0 %;32,5;3;12;10;7;5;;4;3;Assez bien;Biologie;Professionnel
COH2027-4177;19;75,2 %;16,9;8;8;8;4;6;2;2;2;Très bien;Psychologie;Professionnel
COH2027-4178;23;50,2 %;23,9;7;9;7;0;5;1;;;Assez bien;Droit;Technologique
COH2027-4179;17;37,5 %;13,8;7;12;7;0;6;1;1;;Passable;Psychologie;Général
COH2027-4180;21;60,4 %;12,7;6;13;12;5;7;4;4;2;Assez bien;Informatique;Général
COH2027-4181;20;44,7 %;5,5;6;10;6;4;5;1;3;2;Assez bien;Informatique;Professionnel
COH2027-4182;23;56,7 %;68,1;4;13;13;4;5;4;3;3;Passable;Informatique;Général
COH2027-4183;20;41,8 %;8,8;9;11;9;0;6;2;1;1;Passable;Informatique;Technologique
COH2027-4184;18;51,0 %;35,2;6;12;10;3;6;2;2;2;Passable;Lettres;Technologique
COH2027-4185;17;64,6 %;29,8;6;8;6;1;6;;;;Assez bien;Droit;Général
COH2027-4186;17;55,1 %;7,2;8;10;8;2;6;1;2;1;Passable;Informatique;Général
COH2027-4187;19;54,4 %;12,7;8;11;10;2;6;2;3;1;Passable;Informatique;Technologique
COH2027-4188;19;67,8 %;33,2;3;8;8;7;5;4;4;2;Très bien;Mathématiques;Technologique
COH2027-4189;19;43,5 %;18,4;7;8;7;6;6;2;3;1;Assez bien;Informatique;Professionnel
COH2027-4190;18;56,5 %;35,5;7;12;9;5;6;;4;3;Passable;Informatique;Général
COH2027-4191;18;62,3 %;19,0;7;11;10;3;5;3;3;1;Assez bien;Informatique;Général
COH2027-4192;21;55,4 %;14,8;10;13;12;0;6;1;1;;Assez bien;Biologie;Général
COH2027-4193;19;44,9 %;15,1;6;9;6;0;6;2;1;1;Très bien;Psychologie;Général
COH2027-4194;18;44,5 %;7,5;7;13;7;1;6;;2;1;Très bien;Informatique;Professionnel
COH2027-4195;20;46,8 %;10,7;5;13;8;0;7;1;1;1;Assez bien;Informatique;Technologique
COH2027-4196;24;57,0 %;39,4;9;11;10;2;6;3;1;2;Bien;Psychologie;Général
COH2027-4197;20;63,0 %;27,2;6;11;8;4;6;3;2;2;Assez bien;Droit;Technologique
COH2027-4198;20;75,4 %;37,0;5;12;12;9;7;4;4;4;Passable;Informatique;Général
COH2027-4199;22;55,2 %;35,0;8;8;8;7;7;2;3;4;Passable;Informatique;Professionnel
COH2027-4200;21;46,2 %;12,6;5;8;5;0;6;;3;1;Passable;Informatique;Technologique
COH2027-4201;18;41,5 %;1,0;5;12;8;0;7;1;2;1;Passable;Informatique;Général
COH2027-4202;18;76,9 %;40,0;4;13;13;7;6;;3;3;Bien;Droit;Technologique
COH2027-4203;20;64,3 %;53,9;4;11;11;8;6;4;2;1;Passable;Droit;Général
COH2027-4204;19;46,6 %;29,4;3;9;7;1;7;2;2;1;Passable;Informatique;Technologique
COH2027-4205;24;46,0 %;9,4;6;8;6;0;5;1;1;3;Assez bien;Informatique;Général
COH2027-4206;18;69,9 %;45,8;5;10;9;6;7;4;3;1;Bien;Informatique;Technologique
COH2027-4207;19;49,8 %;1,9;5;13;9;0;6;1;1;1;Très bien;Biologie;Général
COH2027-4208;18;45,4 %;40,5;6;9;8;1;6;3;;4;Assez bien;Gestion;Général
COH2027-4209;25;58,5 %;25,3;4;10;10;3;6;3;2;3;Passable;Informatique;Général
COH2027-4210;19;44,9 %;15,1;6;9;6;0;6;2;1;1;Très bien;Psychologie;Général
COH2027-4211;21;45,6 %;11,8;7;11;7;2;7;1;1;2;Passable;Informatique;Professionnel
COH2027-4212;20;67,6 %;54,3;5;12;12;7;5;2;3;3;Assez bien;Informatique;Technologique
COH2027-4213;18;63,3 %;15,7;5;8;8;5;7;3;3;4;Bien;Informatique;Général
COH2027-4214;22;60,5 %;9,8;7;10;7;0;5;1;3;2;Assez bien;Informatique;Général
COH2027-4215;20;72,9 %;21,1;3;13;13;11;5;3;3;2;Passable;Informatique;Général
COH2027-4216;17;64,1 %;12,3;7;8;8;7;6;3;2;1;Très bien;Informatique;Technologique
COH2027-4217;22;56,1 %;12,2;7;9;9;2;5;2;2;1;Assez bien;STAPS;Général
COH2027-4218;23;76,8 %;23,4;4;11;11;3;5;4;2;3;Bien;Informatique;Technologique
COH2027-4219;19;41,6 %;9,4;4;8;4;0;7;1;;1;Passable;STAPS;Professionnel
COH2027-4220;20;73,5 %;13,4;7;8;7;9;7;4;4;1;Passable;Biologie;Général
COH2027-4221;19;78,0 %;28,6;3;8;8;7;6;4;4;1;Passable;Informatique;Général
COH2027-4222;20;43,5 %;6,7;8;13;8;0;5;1;3;1;Passable;Gestion;Général
COH2027-4223;23;56,9 %;11,2;7;11;7;1;5;1;3;1;Passable;Informatique;Technologique
COH2027-4224;19;51,0 %;23,6;5;8;6;1;5;3;4;2;Bien;Mathématiques;Général
COH2027-4225;19;51,6 %;27,6;9;10;9;2;5;;2;1;Bien;Informatique;Général
COH2027-4226;18;73,5 %;21,6;8;10;8;2;6;2;1;2;Assez bien;Informatique;Général
COH2027-4227;21;59,7 %;19,7;7;11;9;3;5;;2;2;Assez bien;Psychologie;Professionnel
COH2027-4228;21;40,2 %;6,8;6;9;6;0;6;1;1;1;Bien;Droit;Technologique
COH2027-4229;18;54,4 %;10,5;6;8;6;1;6;3;;3;Assez bien;Gestion;Général
COH2027-4230;24;60,0 %;22,9;7;12;10;3;6;4;4;1;Passable;Droit;Général
COH2027-4231;21;50,7 %;31,7;6;12;10;1;7;2;3;1;Passable;Informatique;Technologique
COH2027-4232;17;29,8 %;14,6;8;13;10;1;6;1;2;1;Assez bien;Mathématiques;Général
COH2027-4233;18;78,6 %;40,5;3;13;12;5;6;;4;3;Très bien;Informatique;Professionnel
COH2027-4234;20;74,9 %;37,0;6;10;10;3;6;4;2;3;;Psychologie;Technologique
COH2027-4235;21;52,3 %;27,2;7;9;7;4;6;1;2;2;Assez bien;Biologie;Professionnel
COH2027-4236;21;53,1 %;34,9;4;12;11;4;6;4;1;3;Passable;Informatique;Technologique
COH2027-4237;20;54,3 %;17,9;6;12;8;1;7;2;1;4;Passable;Gestion;Général
COH2027-4238;18;52,0 %;18,7;7;11;10;2;6;2;1;1;Passable;Psychologie;Technologique
COH2027-4239;19;46,9 %;46,4;5;13;10;3;5;3;3;1;Passable;Informatique;Professionnel
COH2027-4240;19;58,5 %;29,6;5;12;10;3;5;;1;3;Passable;Droit;Général
COH2027-4241;23;63,6 %;21,8;7;9;9;3;7;2;2;2;Passable;Gestion;Technologique
COH2027-4242;20;49,7 %;17,6;3;13;11;0;6;1;2;2;Passable;Informatique;Professionnel
COH2027-4243;17;58,4 %;5,5;9;13;10;0;5;;3;2;;Informatique;Général
COH2027-4244;20;49,5 %;22,5;5;8;5;0;5;1;1;2;Passable;Informatique;Général
COH2027-4245;19;64,3 %;12,6;6;13;10;2;5;4;2;1;Bien;Lettres;Général
COH2027-4246;17;63,0 %;37,2;5;9;7;5;7;4;3;;Bien;Gestion;Général
COH2027-4247;22;47,6 %;6,5;7;9;7;2;7;;1;2;Assez bien;Informatique;Professionnel
COH2027-4248;21;55,0 %;23,6;8;10;8;1;7;1;2;1;Assez bien;Psychologie;Général
COH2027-4249;22;59,0 %;0,1;6;11;6;0;7;1;1;3;Passable;Droit;Général
COH2027-4250;18;57,4 %;8,4;9;13;9;2;7;2;2;3;Passable;Informatique;Général
COH2027-4251;18;68,5 %;32,1;4;8;7;7;5;3;2;1;;Droit;Général
COH2027-4252;20;66,8 %;20,1;4;10;10;4;7;4;3;2;Bien;Informatique;Général
COH2027-4253;18;50,2 %;17,9;6;8;7;1;6;1;1;1;Passable;Gestion;Professionnel
COH2027-4254;18;47,4 %;27,5;7;11;11;4;6;2;1;3;Assez bien;STAPS;Général
COH2027-4255;23;58,0 %;21,6;3;13;10;6;6;2;3;4;Assez bien;Informatique;Général
COH2027-4256;19;57,5 %;15,5;7;10;7;2;6;2;2;2;Assez bien;Informatique;Professionnel
COH2027-4257;23;56,4 %;29,6;6;10;9;4;5;3;4;2;Passable;Informatique;Général
COH2027-4258;19;47,7 %;8,2;7;8;7;0;7;1;1;3;Assez bien;Informatique;Général
COH2027-4259;20;48,6 %;36,1;5;9;7;2;5;3;3;2;Assez bien;Biologie;Général
COH2027-4260;19;73,7 %;28,2;7;8;7;5;6;4;4;1;Assez bien;Informatique;Général
COH2027-4261;18;50,7 %;0,1;10;13;10;2;6;;1;2;Passable;Lettres;Général
COH2027-4262;20;54,3 %;4,2;5;9;5;2;5;3;;2;Très bien;Psychologie;Général
COH2027-4263;19;72,6 %;35,5;8;9;8;3;5;3;2;1;Bien;Informatique;Général
COH2027-4264;22;57,6 %;13,9;4;9;6;2;5;1;2;2;Très bien;Informatique;Général
COH2027-4265;18;44,4 %;14,9;8;11;8;2;6;3;3;1;Bien;Lettres;Général
COH2027-4266;18;71,1 %;57,6;3;8;8;7;6;;;;Bien;Informatique;Technologique
COH2027-4267;21;73,3 %;14,9;3;9;6;3;6;3;2;2;Passable;Informatique;Général
COH2027-4268;19;78,3 %;36,4;5;9;9;7;6;4;;3;Passable;Informatique;Technologique
COH2027-4269;18;55,6 %;27,2;6;13;11;4;5;;3;;Passable;Informatique;Professionnel
COH2027-4270;17;53,3 %;15,6;10;13;12;3;7;3;2;1;Très bien;Gestion;Général
COH2027-4271;20;52,2 %;11,2;3;8;6;0;5;1;1;1;Passable;Informatique;Technologique
